id,text,code,party
49,"International gerät das Erfolgskonzept der Schweiz unter Druck. Eine internationale Steuerregelung ändert zwei bis anhin sakrosankte Prinzipien der Unternehmensbesteuerung. Neu soll erstens eine Mindestbesteuerung auf die Gewinne grösserer Unternehmen eingeführt werden. Zweitens soll deren Besteuerung weg vom Produktionsstandort hin zum Marktstaat verschoben werden. Dies ist ein Angriff auf die Schweiz als wettbewerbsfähiges Land, aber auch auf die interkantonale Steuerkompetenz. Die SVP kämpft für den Erhalt der kantonalen Steuerhoheit. Zusätzliche Steuereinnahmen in Form von Ergänzungssteuern, generiert durch international erzwungene Steuererhöhungen, müssen direkt den betroffenen Kantonen zugutekommen. Jeglichen Umverteilungsgelüsten, welche zusätzliche Steueroder Abgabenerträge auslösen, erteilt die SVP eine Absage. Der von Links-Grün genährten Vollkasko-Mentalität, welche den Staat als Selbstbedienungsladen sieht, erklärt die SVP den Kampf.",01,SVP
50,"Der internationale Austausch von Gütern und Dienstleistungen in Form von Freihandel, der nicht durch Zölle und andere Handelshemmnisse behindert wird, ist der Motor der Weltwirtschaft. Als stark vom Export abhängiger Kleinstaat, der 2021 Waren im Wert von über 259 Milliarden Franken ausgeführt hat, hat unser Land bereits früh einen möglichst barrierefreien Handel und entsprechende Freihandelsabkommen angestrebt. Die Schweiz soll ihre Bestrebungen für den weltweiten Abschluss weiterer Freihandelsabkommen – unter besonderem Einbezug der Versorgungssicherheit – verstärken. Aufgrund der sich verändernden Bedeutung der Märkte, insbesondere vor dem Hintergrund der aufstrebenden Schwellenländer, ist es wichtig, dass die Schweiz dabei einen universellen Ansatz verfolgt und sich nicht einseitig auf die EU ausrichtet. Die SVP kämpft für eine liberale, weltoffene Handelspolitik, welche nicht einseitig auf die EU ausgerichtet ist.",01,SVP
51,"Der Staat wächst und wächst. Die Ausgaben des Bundes haben sich seit 1990 mehr als verdoppelt. Steuern, Abgaben und Gebühren werden laufend erhöht. Die Politik von Mitte-Links zielt darauf ab, an mehr Geld der hart arbeitenden Bevölkerung zu kommen und dieses umzuverteilen. Die Zeche zahlt insbesondere der Mittelstand. Diese Dynamik ist endlich zu brechen. Wer arbeitet und selbstverantwortlich Geld zur Seite gelegt hat, soll auch in Zukunft etwas von seinem Ersparten haben.",01,SVP
52,"Trotz jahrelanger positiver Rechnungsabschlüsse befinden sich die Bundesfinanzen in einer schlechten Verfassung. Wurden 1990 noch gut 32 Milliarden Franken ausgegeben, sind es 2023 bereits 82 Milliarden Franken. Im ersten Corona-Jahr 2020 sind die Ausgaben gar mit 89 Milliarden explodiert, das De’zit betrug 15 Milliarden Franken. Bis Ende 2022 haben sich die Schulden der masslosen Coronapolitik auf weit über 30 Milliarden Franken aufgetürmt. Die SVP fordert Einsparungen im Bundeshaushalt zum schnellen Abbau der Verschuldung und zur Reduktion der stetig steigenden Ausgaben. Der Einhaltung der durch Volk und Stände eingeführten Schuldenbremse (Bundesverfassung Art. 126) ist höchste Priorität beizumessen. Ihr Ziel ist es, die Verschuldung über den Konjunkturzyklus hinweg konstant zu halten. Dies bewirkt bei wachsender Wirtschaft eine sinkende Verschuldungsquote.",01,SVP
53,"Während bei der Landwirtschaft und Armee jahrelang gespart wurde, wuchsen andere Bereiche ungebremst. Mit Abstand den grössten Ausgabenposten bildet heute die soziale Wohlfahrt. Sie macht über einen Drittel der gesamten Bundesausgaben aus. Entgegen dem linken Mantra, in der Schweiz werde «Sozialabbau» betrieben und der Staat «kaputtgespart», floriert die Sozialbranche geradezu. Die Bundesausgaben für soziale Wohlfahrt verdoppelten sich in den letzten 20 Jahren von 14 auf knapp 28 Milliarden Franken. Allein für die soziale Wohlfahrt wird somit mehr Geld ausgegeben als für Armee, Bildung und Verkehr zusammen. Hier sind strukturelle Massnahmen zur Sicherung unserer sozialen Errungenschaften zwingend. Einen weiteren Ausbau und die Duldung von Sozialschmarotzern darf es nicht geben.",01,SVP
54,"Auch die Bundesverwaltung ist in den vergangenen Jahren rasant gewachsen. Während der Personalaufwand im Jahr 2007 noch bei 4,5 Milliarden Franken lag, betrug er im Jahr 2021 bereits 6 Milliarden Franken, stieg also in knapp 15 Jahren um über 20 Prozent. Ein beachtlicher Anteil dieses Wachstums geht auf neue Stellen und auf Funktionswechsel zurück. Insgesamt arbeiteten beim Bund 2021 knapp 40’000 Personen, 2007 waren es noch rund 32’000. Der durchschnittliche Jahres-Bruttolohn eines Bundesangestellten betrug 2021 126’329 Franken. Anstatt für die Bürger da zu sein und sparen zu wollen, zelebriert die Verwaltung das Mantra einer ausgeglichen Geschlechterverteilung.",01,SVP
55,"Neben Steuern, Abgaben und Gebühren, welche in den vergangenen Jahren von Bund, Kantonen und Gemeinden erhöht wurden (z. B. CO2-Abgaben, Solidaritätsprozent ALV, Abfall- und Abwassergebühren, usw.) schanzt sich die öffentliche Hand immer mehr Mittel über Bussen zu. Diese erhalten damit faktisch einen fiskalischen Charakter. Die Wirkung als Strafe oder zur Erhöhung der Sicherheit, tritt in den Hintergrund. Der Mechanismus bei den Bussen ist klar: Dank mehr Busseneinnahmen können die Behörden verhältnismässig einfach auf das Geld der Bürger zugreifen, wogegen die Steuern nur mit Zustimmung des Volks erhöht werden können.",01,SVP
56,"Wohlstand und Arbeitsplätze lassen sich nur erhalten, wenn die Bürger und Unternehmen wieder freier über ihr Geld verfügen können. Heute müssen wir fast die Hälfte des Jahres für staatliche Zwangsabgaben (Steuern, Prämien, Abgaben und Gebühren) arbeiten. Nur mit einer deutlichen Entlastung durch Senkung der Steuern und Abgaben entstehen wieder mehr Privatinvestitionen, mehr Innovation und damit neue Arbeitsplätze und Lehrstellen. Die SVP bekämpft deshalb alle neuen Steuern, Abgaben und Gebühren und fordert im Gegenteil steuerliche Entlastungen. So setzt sich die SVP für die Abschaffung der eigentumsfeindlichen Eigenmietwertbesteuerung ein und unterstützt die Volksinitiative, die eine Begrenzung der Zwangsabgabe für Radio und Fernsehen auf 200 Franken jährlich fordert. Ehepaare und Familien sollen bei den Steuern bessergestellt werden, deshalb lehnt die SVP die Individualbesteuerung grundsätzlich ab. Die SVP bekennt sich auch in aller Deutlichkeit zum Schweizer Franken und zum Bargeld wie auch zur Unabhängigkeit der Nationalbank.",01,SVP
57,"Die SVP macht sich stark für einen kostengünstigen, schlanken Staat. Es darf nicht sein, dass immer neue Einnahmequellen erschlossen werden, um ständig neue Staatsaufgaben zu finanzieren. Die massiv steigenden Ausgaben für die Ausland- und Entwicklungshilfe von jährlich über drei Milliarden Franken sind massiv zu kürzen. Internationale Organisationen wie die UNO drängen die Schweiz, die Entwicklungshilfeausgaben zu erhöhen. Der Anteil der Entwicklungshilfeausgaben an allen in der Schweiz hergestellten Dienstleistungen und Waren (dem sogenannten Bruttonationaleinkommen) war 2021 bei 0.51 Prozent: Tendenz steigend! Die SVP kämpft dagegen, dass Schweizer Steuergelder in der multilateralen Entwicklungshilfe versickern oder dazu dienen, ineeffiziente Entwicklungsbanken zu finanzieren.",01,SVP
58,"Die SVP ist die Partei des Föderalismus und damit der Steuerhoheit der Kantone und Gemeinden. Nur so kann Wettbewerb stattfinden, und nur so sind bequem gewordene Behörden gezwungen, ihre Steuerpolitik zugunsten der Bürger, statt im Dienst ihrer Verwaltungsinteressen zu gestalten. Dem Druck aus dem Ausland auf das schweizerische Steuersystem ist zu widerstehen. Die internationale Wettbewerbsfähigkeit unseres Steuersystems ist ein grosser Standortvorteil. Anpassungen dürfen nur erfolgen, wenn sie durch steuerliche Erleichterungen in anderen Bereichen kompensiert werden.",01,SVP
59,"Im Rahmen des nationalen Finanzausgleichs (NFA) werden mit dem Ressourcen-, Lastenund Härteausgleich Finanzmittel vom Bund zu den Kantonen und zwischen den ressourcenstarken bzw. ressourcenschwachen Kantonen umverteilt. Aus Sicht der SVP muss der Finanzund Lastenausgleich angemessen und fair sein, damit die Unterschiede zwischen den Kantonen effizient verringert und übermässige ’nanzielle Lasten aufgrund ihrer strukturellen Bedingungen ausgeglichen werden können. Dafür braucht es eine Obergrenze beim NFA und positive Anreize für Nehmerkantone, ihre Finanzkraft zu verbessern.",01,SVP
60,"Die verlogene Energiestrategie 2050 ist gescheitert. Das Resultat dieser unrealistischen Politik ist eine akute Gefährdung der Schweiz durch eine Strommangellage. Obwohl wir heute schon zu wenig und viel zu teuren Strom haben, will Bundesbern zusätzlich Heizöl, Gas, Diesel und Benzin als Energieträger verbieten. Heizen und Autofahren wären nur noch elektrisch möglich. Das heisst massiv mehr Strombedarf, Milliardenkosten und noch teurere Energiepreise! Die Landschaft soll mit Solarpanels und Windkraftturbinen zugepflastert werden. Trotzdem wird die Versorgung mit genügend Strom im Winter bei Weitem nicht reichen. Die Politik muss endlich ihre Verantwortung wahrnehmen und dieVersorgungssicherheit als oberste Priorität der Schweizer Energiepolitik für alle kommenden Winter gewährleisten.",01,SVP
61,"Bei der Volksabstimmung über die «Energiestrategie 2050» von 2017 wurden der Bevölkerung durch den Bundesrat geschönte Zahlen sowie völlig unrealistische Annahmen präsentiert. Die Strategie sei sicher, sauber und schweizerisch. Der Atomausstieg sei mit Mehrkosten von 40 Franken pro Haushalt zu realisieren und es sei jederzeit genügend Strom aus erneuerbaren Energien vorhanden. Heute sind sich führende Vertreter der Wirtscha!, des Bundes und der Wissenschaft einig: Eine Strom-Mangellage ist die grösste Bedrohung für unser Land und wird gemäss Bund bereits in naher Zukun! Realität – mit katastrophalen Folgen für die Menschen in der Schweiz. Denn der Schweiz mangelt es bereits heute, vor allem im Winterhalbjahr, an genügend Strom. Damit tritt die Katastrophe ein, vor der die SVP schon lange warnt. Eine Strommangellage hätte existenzbedrohende Folgen für die Menschen, die Arbeitsplätze und den Wohlstand und hätte viel drastischere Auswirkungen auf unser Land als die Corona-Krise. Eine Strommangellage wird alle Menschen in der Schweiz hart treffen: Ohne Strom bricht das ganze Leben zusammen. Nahrungsmittel und andere Produkte des täglichen Bedarfs werden knapp. Die Versorgung mit Geld ist nicht mehr gewährleistet. Heizen, Kochen, Duschen und vieles mehr wird nicht mehr oder nur eingeschränkt möglich sein. Die Gesundheitsversorgung, der Verkehr und vieles mehr kommt zum Erliegen. Die SVP fordert seit langem, unverzüglich einen Strom-General einzusetzen mit dem Au!rag, für eine sichere, unabhängige und kostengünstige Stromversorgung zu sorgen.",01,SVP
62,"Der Strombedarf steigt beständig und wird trotz Sparbemühungen weiter steigen. Ein hoher Energiekonsum ist auch ein Zeichen für Wohlstand und Wachstum. Es kann nicht ernsthaft unser Ziel sein, den Lebensstandard drastisch zu senken oder in ein vorindustrielles Zeitalter zurückzufallen. Genau dahin führt jedoch die verfehlte Energiepolitik der Linken und Grünen. Die wirkliche Herausforderung besteht darin, wirtschaftliche Bedürfnisse, menschliche Ansprüche und ökologische Wünsche zu versöhnen. Zwar sind die elektrischen Apparaturen effizienter geworden, aber die Anwendungen im Strombereich nehmen zu, nicht zuletzt in den Haushalten.",01,SVP
63,"Der mittlere Energieverbrauch pro Person ist seit 1990 zwar um rund 14,5 Prozent zurückgegangen. Aber als Folge der gleichzeitigen Zunahme der Wohnbevölkerung um über 28 Prozent ist die Gesamtmenge der genutzten Energie in der gleichen Periode um rund 5,5 Prozent angestiegen. Die Spar-effekte jedes einzelnen Schweizers werden durch die Bevölkerungszunahme wegen der ungebremsten Zuwanderung beinahe komplett weggefressen. Der Elektrizitätsverbrauch der Schweiz hat zwischen 2000 und 2018 sogar um 10 Prozent zugenommen. Auch hier hat die Zuwanderung einen negativen Effekt hinterlassen und sämtliche Einsparungen zunichte gemacht. Es nützt nichts, wenn wir in teure Energieeffizienzmassnahmen investieren und Strom sparen, wenn gleichzeitig jedes Jahr eine Masseneinwanderung in der Grösse der Stadt Biel stattfindet.",01,SVP
64,"Ohne Strom steht die Welt buchstäblich still. Wachstum und Wohlstand und Fortschritt hängen von einer ausreichenden und bezahlbaren Stromversorgung ab. Das oberste Ziel einer vernünftigen Energiepolitik ist es, für eine günstige, unabhängige, reichlich verfügbare und umweltfreundliche Energieproduktion zu sorgen. Dieser Grundsatz ist mit der heutigen Energiestrategie nicht mehr einzuhalten. Die bewährten Hauptpfeiler unserer Stromversorgung sind in Gefahr. Der Ersatz der bestehenden Kernkraftwerke durch neue Anlagen ist gesetzlich verboten. Damit entfällt rund ein Drittel unserer einheimischen Stromproduktion. Der weitere Ausbau der Wasserkraft mit seinen knapp 60 Prozent Anteil an der Produktion ist aufgrund der ganzen Beschwerdeverfahren der links-grünen Verbände in Gefahr. Aber die Wasserkraft und die Kernkraft sind für die Schweizer Stromproduktion unverzichtbar. Um einer Strommangellage, insbesondere mit Blick auf die Winterstromversorgung, entgegenzuwirken, ist deren Anteil zu erhalten sowie auszubauen. Aus Sicht der SVP müssen die beiden Energieträger Wasser- und Kernkraft weiterhin die Hauptpfeiler der Schweizer Stromversorgung bilden. Keine anderen Energieträger sind punkto Kapazitäten, Kosten und Versorgungssicherheit konkurrenzfähig.",01,SVP
65,"Auch im Bereich der Kernkraft erweist sich die Energiestrategie als untauglich, weil sie Technologieverbote beinhaltet: Damit wird der Bau neuer Kernanlagen verunmöglicht. Wegen Nachlässigkeiten von Betreibern und Aufsichtsstellen in anderen Ländern (Stichwort «Fukushima») musste die Kernenergie auch in der Schweiz als Sündenbock für eine vermeintlich veraltete und umweltschädigende Energiegewinnung herhalten. In totaler Verkennung der Tatsachen und Realitäten. Aus Angst davor, sich einer öffentlichen Grundsatzdebatte stellen zu müssen, forcierten die Links-Grünen ein faktisches Verbot der Kernenergie. So kam es, dass das geltende Energiegesetz die laufende Forschung und Entwicklung an Kernanlagen der dritten und vierten Generation aus ideologischen Gründen und ohne Prüfung für nicht zukunftsträchtig klassifiziert hat. Mit dem Bewilligungsverbot für neue Kernkraftwerke fällt aber am Ende der Betriebsdauer der bestehenden Kernkraftwerke rund ein Drittel der Schweizer Stromproduktion weg. Der Importbedarf würde somit vor allem im Winter stark ansteigen. Zudem verliert die Schweiz beim Abschalten ihrer Kernkraftwerke die wichtige Bandenergie (Grundbedarf an Strom, der jeden Tag rund um die Uhr verbraucht wird, elementar auch für die Netzstabilität). Oberste Priorität ist: Die bestehenden Kernkraftwerke müssen so lange am Netz bleiben, wie sie sicher und wirtschaftlich sind. Darüber hinaus braucht es den Bau neuer Kernkraftwerke neuster Generationen. Es wäre unsinnig, auf diese bewährte Säule der Schweizer Energieversorgung zu verzichten, nachdem wir seit über fünfzig Jahren klaglos mit sicheren Kernkraftwerken leben. Zudem: Technisch ist die sichere Entsorgung radioaktiver Abfälle längst gelöst. Die links-grüne Verhinderungstaktik ist kontraproduktiv.",01,SVP
